Contig	Start	End	Strand	Pos
NZ_CP017599.1	3	158	-1	1
NZ_CP017599.1	396	1775	1	2
NZ_CP017599.1	2299	3318	1	3
NZ_CP017599.1	3382	4287	1	4
NZ_CP017599.1	4504	4890	1	5
NZ_CP017599.1	5038	5400	-1	6
NZ_CP017599.1	5485	5865	-1	7
NZ_CP017599.1	5897	6520	-1	8
NZ_CP017599.1	6769	7746	-1	9
NZ_CP017599.1	7734	9311	-1	10
NZ_CP017599.1	9860	11572	-1	11
NZ_CP017599.1	12244	13116	-1	12
NZ_CP017599.1	13209	16091	-1	13
NZ_CP017599.1	16195	18177	-1	14
NZ_CP017599.1	18307	18741	-1	15
NZ_CP017599.1	18999	19415	1	16
NZ_CP017599.1	19488	20978	1	17
NZ_CP017599.1	21138	21377	1	18
NZ_CP017599.1	21581	22669	-1	19
NZ_CP017599.1	22834	23199	1	20
NZ_CP017599.1	23283	23705	1	21
NZ_CP017599.1	23720	24139	1	22
NZ_CP017599.1	24320	25087	-1	23
NZ_CP017599.1	26386	28053	1	24
NZ_CP017599.1	28402	29463	1	25
NZ_CP017599.1	29717	31249	1	26
NZ_CP017599.1	31325	32563	1	27
NZ_CP017599.1	32642	33625	1	28
NZ_CP017599.1	33686	36043	1	29
NZ_CP017599.1	36195	37220	1	30
NZ_CP017599.1	37261	38283	1	31
NZ_CP017599.1	38349	38867	1	32
NZ_CP017599.1	38894	40042	1	33
NZ_CP017599.1	40678	40872	1	34
NZ_CP017599.1	40988	42001	1	35
NZ_CP017599.1	42161	43174	1	36
NZ_CP017599.1	43297	44085	1	37
NZ_CP017599.1	44250	46598	1	38
NZ_CP017599.1	46721	46903	1	39
NZ_CP017599.1	47205	47852	-1	40
NZ_CP017599.1	47960	49036	-1	41
NZ_CP017599.1	49098	50198	-1	42
NZ_CP017599.1	50647	51012	-1	43
NZ_CP017599.1	51002	51223	-1	44
NZ_CP017599.1	51337	52446	-1	45
NZ_CP017599.1	52523	52660	1	46
NZ_CP017599.1	52978	53583	1	47
NZ_CP017599.1	53845	54267	-1	48
NZ_CP017599.1	54350	54862	-1	49
NZ_CP017599.1	55191	57947	-1	50
NZ_CP017599.1	58489	58662	1	51
NZ_CP017599.1	58856	59167	1	52
NZ_CP017599.1	59323	59763	-1	53
NZ_CP017599.1	60092	60652	-1	54
