Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
Csx3_3_CAS-I-III	NZ_FO818640.1_3857	310	79	4e-36	121.1	4280911	4281840	NZ_FO818640.1	3857	0.24516129032258063	0.9746835443037974	1
Cas8b1_10_CAS-I-B	NZ_FO818640.1_722	185	567	0.0072	13.3	827958	828512	NZ_FO818640.1	722	0.41621621621621624	0.14109347442680775	-1
Csx1_20_CAS-III	NZ_FO818640.1_5604	333	379	0.032	11.4	6115836	6116834	NZ_FO818640.1	5604	0.17117117117117117	0.14775725593667546	1
PrimPol_1_CAS-I-II-III-IV-V-VI	NZ_FO818640.1_1588	349	130	0.045	12.2	1751962	1753008	NZ_FO818640.1	1588	0.12607449856733524	0.3153846153846154	-1
Cas4_0_CAS-I-II-III-IV-V-VI	NZ_FO818640.1_3220	1071	179	4.3e-15	54.7	3587427	3590639	NZ_FO818640.1	3220	0.1895424836601307	0.9888268156424581	1
Cas4_0_CAS-I-II-III-IV-V-VI	NZ_FO818640.1_3219	884	179	2.8e-06	26.0	3584737	3587388	NZ_FO818640.1	3219	0.19796380090497737	0.8994413407821229	1
Cas4_0_CAS-I-II-III-IV-V-VI	NZ_FO818640.1_5028	228	179	0.037000000000000005	12.6	5499482	5500165	NZ_FO818640.1	5028	0.3157894736842105	0.39664804469273746	-1
Cas3-Cas2_0_IF	NZ_FO818640.1_3127	315	1110	0.0069	12.5	3492811	3493755	NZ_FO818640.1	3127	0.2857142857142857	0.04864864864864865	-1
gRAMP_0_CAS-III-E	NZ_FO818640.1_3550	336	1610	3.4000000000000004e-18	63.0	3913050	3914057	NZ_FO818640.1	3550	0.7738095238095238	0.15962732919254657	-1
gRAMP_0_CAS-III-E	NZ_FO818640.1_3554	296	1610	1.6e-09	34.2	3915761	3916648	NZ_FO818640.1	3554	0.543918918918919	0.09751552795031056	-1
gRAMP_0_CAS-III-E	NZ_FO818640.1_3558	240	1610	1.1e-05	21.5	3918612	3919331	NZ_FO818640.1	3558	0.4666666666666667	0.07267080745341616	-1
gRAMP_0_CAS-III-E	NZ_FO818640.1_3552	315	1610	0.01	11.7	3914500	3915444	NZ_FO818640.1	3552	0.38095238095238093	0.07888198757763976	-1
Csn2_6_CAS-II-A	NZ_FO818640.1_1564	531	309	0.066	10.8	1726516	1728108	NZ_FO818640.1	1564	0.1638418079096045	0.2815533980582524	1
Csm3gr7_12_CAS-III-A-III-D	NZ_FO818640.1_3552	315	199	7.2e-27	93.4	3914500	3915444	NZ_FO818640.1	3552	0.6253968253968254	0.9748743718592965	-1
Csm3gr7_12_CAS-III-A-III-D	NZ_FO818640.1_3554	296	199	2.6e-25	88.3	3915761	3916648	NZ_FO818640.1	3554	0.7195945945945946	0.9949748743718593	-1
Csm3gr7_12_CAS-III-A-III-D	NZ_FO818640.1_3558	240	199	4.3e-19	67.9	3918612	3919331	NZ_FO818640.1	3558	0.8291666666666667	0.9899497487437185	-1
Csm3gr7_12_CAS-III-A-III-D	NZ_FO818640.1_3550	336	199	2.3e-18	65.6	3913050	3914057	NZ_FO818640.1	3550	0.625	0.9899497487437185	-1
Csm3gr7_12_CAS-III-A-III-D	NZ_FO818640.1_3579	315	199	2.7999999999999996e-16	58.8	3946841	3947785	NZ_FO818640.1	3579	0.7746031746031746	0.9949748743718593	-1
Csm3gr7_12_CAS-III-A-III-D	NZ_FO818640.1_1715	263	199	1.9999999999999998e-15	56.0	1890442	1891230	NZ_FO818640.1	1715	0.9467680608365019	0.9899497487437185	-1
Csm3gr7_12_CAS-III-A-III-D	NZ_FO818640.1_1713	655	199	6.3e-13	47.8	1888062	1890026	NZ_FO818640.1	1713	0.2549618320610687	0.4824120603015075	-1
Csm3gr7_12_CAS-III-A-III-D	NZ_FO818640.1_3577	424	199	2.4e-10	39.4	3944508	3945779	NZ_FO818640.1	3577	0.5636792452830188	0.5025125628140703	-1
Csm3gr7_12_CAS-III-A-III-D	NZ_FO818640.1_1716	75	199	5.7999999999999997e-08	31.6	1891340	1891564	NZ_FO818640.1	1716	0.6	0.22613065326633167	-1
Csm3gr7_12_CAS-III-A-III-D	NZ_FO818640.1_3557	404	199	1e-07	30.9	3917404	3918615	NZ_FO818640.1	3557	0.6485148514851485	0.9949748743718593	-1
Cas9_1_II	NZ_FO818640.1_3331	163	1120	0.00031	17.3	3703612	3704100	NZ_FO818640.1	3331	0.2822085889570552	0.045535714285714284	-1
Cas9_1_II	NZ_FO818640.1_4443	531	1120	0.0019	14.7	4880656	4882248	NZ_FO818640.1	4443	0.08662900188323917	0.045535714285714284	-1
Cas9_1_II	NZ_FO818640.1_1276	163	1120	0.003	14.0	1393948	1394436	NZ_FO818640.1	1276	0.2883435582822086	0.04642857142857143	-1
Cas9_1_II	NZ_FO818640.1_1024	397	1120	0.0031	14.0	1162991	1164181	NZ_FO818640.1	1024	0.11838790931989925	0.04642857142857143	-1
Cas9_1_II	NZ_FO818640.1_1778	604	1120	0.0033	13.9	1965360	1967171	NZ_FO818640.1	1778	0.076158940397351	0.045535714285714284	1
Cas9_1_II	NZ_FO818640.1_5472	604	1120	0.0033	13.9	5973273	5975084	NZ_FO818640.1	5472	0.076158940397351	0.045535714285714284	1
Cas9_1_II	NZ_FO818640.1_5667	604	1120	0.0033	13.9	6182935	6184746	NZ_FO818640.1	5667	0.076158940397351	0.045535714285714284	1
Cas9_1_II	NZ_FO818640.1_2579	174	1120	0.0039	13.6	2878952	2879473	NZ_FO818640.1	2579	0.26436781609195403	0.045535714285714284	-1
Cas9_1_II	NZ_FO818640.1_4551	185	1120	0.0053	13.2	4991144	4991698	NZ_FO818640.1	4551	0.2594594594594595	0.04732142857142857	1
Cas9_1_II	NZ_FO818640.1_492	163	1120	0.0056	13.1	531085	531573	NZ_FO818640.1	492	0.2822085889570552	0.045535714285714284	1
Cas9_1_II	NZ_FO818640.1_3697	163	1120	0.0068	12.8	4079992	4080480	NZ_FO818640.1	3697	0.2883435582822086	0.04642857142857143	1
Cas9_1_II	NZ_FO818640.1_2619	163	1120	0.011000000000000001	12.1	2933684	2934172	NZ_FO818640.1	2619	0.2822085889570552	0.045535714285714284	-1
Cas9_1_II	NZ_FO818640.1_3868	594	1120	0.013000000000000001	11.9	4295885	4297666	NZ_FO818640.1	3868	0.12962962962962962	0.07321428571428572	-1
Cas9_1_II	NZ_FO818640.1_4323	594	1120	0.013000000000000001	11.9	4774322	4776103	NZ_FO818640.1	4323	0.12962962962962962	0.07321428571428572	-1
Cas9_1_II	NZ_FO818640.1_4029	163	1120	0.013000000000000001	11.9	4446403	4446891	NZ_FO818640.1	4029	0.2822085889570552	0.045535714285714284	1
Cas9_1_II	NZ_FO818640.1_1316	346	1120	0.017	11.5	1442263	1443300	NZ_FO818640.1	1316	0.1329479768786127	0.045535714285714284	1
Cas9_1_II	NZ_FO818640.1_2410	139	1120	0.019	11.4	2681348	2681764	NZ_FO818640.1	2410	0.31654676258992803	0.04375	1
Cas9_1_II	NZ_FO818640.1_4085	396	1120	0.024	11.0	4496300	4497487	NZ_FO818640.1	4085	0.11616161616161616	0.045535714285714284	1
Cas9_1_II	NZ_FO818640.1_751	588	1120	0.033	10.6	858619	860382	NZ_FO818640.1	751	0.0782312925170068	0.045535714285714284	-1
Cas9_1_II	NZ_FO818640.1_4447	145	1120	0.036000000000000004	10.4	4885970	4886404	NZ_FO818640.1	4447	0.31724137931034485	0.045535714285714284	1
Cmr6gr7_1_CAS-III-B-III-C	NZ_FO818640.1_1713	655	218	4.5e-16	57.5	1888062	1890026	NZ_FO818640.1	1713	0.22442748091603054	0.7201834862385321	-1
Cmr6gr7_1_CAS-III-B-III-C	NZ_FO818640.1_3579	315	218	2.8e-06	25.5	3946841	3947785	NZ_FO818640.1	3579	0.346031746031746	0.46788990825688076	-1
Cmr6gr7_1_CAS-III-B-III-C	NZ_FO818640.1_3552	315	218	0.00011999999999999999	20.2	3914500	3915444	NZ_FO818640.1	3552	0.27936507936507937	0.3073394495412844	-1
Cmr6gr7_1_CAS-III-B-III-C	NZ_FO818640.1_3550	336	218	0.0005200000000000001	18.1	3913050	3914057	NZ_FO818640.1	3550	0.27380952380952384	0.3256880733944954	-1
Cmr6gr7_1_CAS-III-B-III-C	NZ_FO818640.1_3577	424	218	0.0012	16.9	3944508	3945779	NZ_FO818640.1	3577	0.17452830188679244	0.3211009174311927	-1
Cmr6gr7_1_CAS-III-B-III-C	NZ_FO818640.1_3554	296	218	0.0089	14.0	3915761	3916648	NZ_FO818640.1	3554	0.16216216216216217	0.22018348623853212	-1
Cmr6gr7_1_CAS-III-B-III-C	NZ_FO818640.1_3557	404	218	0.031	12.3	3917404	3918615	NZ_FO818640.1	3557	0.2623762376237624	0.3853211009174312	-1
Cas6f_1_CAS-I-II-III-IV-V-VI	NZ_FO818640.1_1791	515	185	0.039	12.4	1992203	1993747	NZ_FO818640.1	1791	0.17281553398058253	0.3783783783783784	-1
Cas10_0_III	NZ_FO818640.1_3559	772	414	1.4999999999999999e-53	180.6	3919328	3921643	NZ_FO818640.1	3559	0.7202072538860104	0.9879227053140096	-1
Cas10_0_III	NZ_FO818640.1_3581	771	414	5.6e-11	40.4	3948316	3950628	NZ_FO818640.1	3581	0.3022049286640726	0.5748792270531401	-1
Cas10_0_III	NZ_FO818640.1_1718	1110	414	0.0069	13.7	1892725	1896054	NZ_FO818640.1	1718	0.13603603603603603	0.2971014492753623	-1
Csm3gr7_0_CAS-III-A-III-D	NZ_FO818640.1_3554	296	210	9.999999999999998e-77	255.5	3915761	3916648	NZ_FO818640.1	3554	0.7736486486486487	1.0	-1
Csm3gr7_0_CAS-III-A-III-D	NZ_FO818640.1_3552	315	210	8.6e-24	82.6	3914500	3915444	NZ_FO818640.1	3552	0.6253968253968254	0.9047619047619048	-1
Csm3gr7_0_CAS-III-A-III-D	NZ_FO818640.1_3558	240	210	9.599999999999999e-23	79.1	3918612	3919331	NZ_FO818640.1	3558	0.825	0.9142857142857143	-1
Csm3gr7_0_CAS-III-A-III-D	NZ_FO818640.1_3579	315	210	1.2e-21	75.6	3946841	3947785	NZ_FO818640.1	3579	0.692063492063492	0.9857142857142858	-1
Csm3gr7_0_CAS-III-A-III-D	NZ_FO818640.1_3550	336	210	1.2e-10	39.7	3913050	3914057	NZ_FO818640.1	3550	0.6458333333333334	0.9523809523809523	-1
Csm3gr7_0_CAS-III-A-III-D	NZ_FO818640.1_3577	424	210	2.5e-06	25.5	3944508	3945779	NZ_FO818640.1	3577	0.15566037735849056	0.3238095238095238	-1
Csm3gr7_0_CAS-III-A-III-D	NZ_FO818640.1_3557	404	210	0.0035	15.2	3917404	3918615	NZ_FO818640.1	3557	0.2698019801980198	0.41904761904761906	-1
Csx3_2_CAS-I-III	NZ_FO818640.1_3857	310	277	1.5999999999999997e-91	304.6	4280911	4281840	NZ_FO818640.1	3857	0.9225806451612903	0.9747292418772563	1
Csx3_2_CAS-I-III	NZ_FO818640.1_4738	454	277	4.2999999999999995e-06	24.4	5195895	5197256	NZ_FO818640.1	4738	0.11233480176211454	0.11191335740072202	1
Csx3_2_CAS-I-III	NZ_FO818640.1_4586	223	277	0.00066	17.2	5039197	5039865	NZ_FO818640.1	4586	0.11210762331838565	0.09025270758122744	1
Csx3_2_CAS-I-III	NZ_FO818640.1_788	611	277	0.0008699999999999999	16.8	903727	905559	NZ_FO818640.1	788	0.07692307692307693	0.09025270758122744	1
Csx3_2_CAS-I-III	NZ_FO818640.1_1951	278	277	0.0097	13.4	2152983	2153816	NZ_FO818640.1	1951	0.1618705035971223	0.1624548736462094	1
Csx3_2_CAS-I-III	NZ_FO818640.1_2975	470	277	0.015	12.8	3315635	3317044	NZ_FO818640.1	2975	0.10212765957446808	0.1624548736462094	-1
Csx3_2_CAS-I-III	NZ_FO818640.1_5621	854	277	0.018000000000000002	12.5	6130177	6132738	NZ_FO818640.1	5621	0.09953161592505855	0.3140794223826715	-1
Csx3_2_CAS-I-III	NZ_FO818640.1_4459	640	277	0.035	11.5	4900458	4902377	NZ_FO818640.1	4459	0.046875	0.10830324909747292	-1
WYL_3_CAS-I-II-III-IV-V-VI	NZ_FO818640.1_3856	487	172	6.8e-05	21.4	4279365	4280825	NZ_FO818640.1	3856	0.4127310061601643	0.8546511627906976	-1
Cmr3gr5_0_CAS-III-B-III-C	NZ_FO818640.1_2382	256	373	0.0042	14.2	2650696	2651463	NZ_FO818640.1	2382	0.3671875	0.24932975871313673	-1
Cas4_6_CAS-I-II-III-IV-V-VI	NZ_FO818640.1_3220	1071	292	0.0078	14.0	3587427	3590639	NZ_FO818640.1	3220	0.16900093370681607	0.5924657534246576	1
Cas4_6_CAS-I-II-III-IV-V-VI	NZ_FO818640.1_3401	151	292	0.057	11.2	3780620	3781072	NZ_FO818640.1	3401	0.4900662251655629	0.23972602739726026	-1
Csf4_2_IVA1	NZ_FO818640.1_1749	593	526	0.026000000000000002	11.5	1927676	1929454	NZ_FO818640.1	1749	0.08263069139966273	0.09125475285171103	-1
RT_0_CAS-III-AM-III-B	NZ_FO818640.1_1706	655	298	2.3999999999999995e-78	261.4	1880329	1882293	NZ_FO818640.1	1706	0.42290076335877863	0.9328859060402684	-1
RT_0_CAS-III-AM-III-B	NZ_FO818640.1_1927	479	298	1.4999999999999997e-61	206.3	2127173	2128609	NZ_FO818640.1	1927	0.5553235908141962	0.9060402684563759	1
RT_0_CAS-III-AM-III-B	NZ_FO818640.1_3275	603	298	1.6e-59	199.6	3633909	3635717	NZ_FO818640.1	3275	0.40630182421227196	0.7651006711409396	1
RT_0_CAS-III-AM-III-B	NZ_FO818640.1_4920	493	298	1.6999999999999995e-55	186.3	5404645	5406123	NZ_FO818640.1	4920	0.4543610547667343	0.7315436241610739	1
RT_0_CAS-III-AM-III-B	NZ_FO818640.1_751	588	298	2.2e-55	186.0	858619	860382	NZ_FO818640.1	751	0.42517006802721086	0.8389261744966443	-1
RT_0_CAS-III-AM-III-B	NZ_FO818640.1_4443	531	298	2.8999999999999993e-55	185.6	4880656	4882248	NZ_FO818640.1	4443	0.4726930320150659	0.8422818791946308	-1
