Contig	Start	End	Strand	Pos
NZ_CP011456.1	44	1456	1	1
NZ_CP011456.1	1703	2134	1	2
NZ_CP011456.1	2646	2864	1	3
NZ_CP011456.1	3242	3859	1	4
NZ_CP011456.1	3845	5101	-1	5
NZ_CP011456.1	5152	7053	-1	6
NZ_CP011456.1	7219	7791	-1	7
NZ_CP011456.1	7882	8754	1	8
NZ_CP011456.1	9188	11086	1	9
NZ_CP011456.1	11208	11579	-1	10
NZ_CP011456.1	11566	11868	-1	11
NZ_CP011456.1	12570	12776	-1	12
NZ_CP011456.1	13104	13589	-1	13
NZ_CP011456.1	13657	14142	-1	14
NZ_CP011456.1	14706	18098	-1	15
NZ_CP011456.1	18765	18950	1	16
NZ_CP011456.1	19079	36307	-1	17
NZ_CP011456.1	36901	39087	-1	18
NZ_CP011456.1	39116	40246	-1	19
NZ_CP011456.1	40260	41273	-1	20
NZ_CP011456.1	41285	42526	-1	21
NZ_CP011456.1	42783	43403	-1	22
NZ_CP011456.1	43416	44468	-1	23
NZ_CP011456.1	44503	44748	-1	24
NZ_CP011456.1	45089	49723	-1	25
NZ_CP011456.1	49804	50931	-1	26
NZ_CP011456.1	50993	51649	-1	27
NZ_CP011456.1	51653	52336	-1	28
NZ_CP011456.1	52692	53924	-1	29
NZ_CP011456.1	54061	55071	-1	30
NZ_CP011456.1	55083	56360	-1	31
NZ_CP011456.1	56398	58362	-1	32
NZ_CP011456.1	58609	59970	-1	33
NZ_CP011456.1	60134	61384	-1	34
NZ_CP011456.1	61671	63059	-1	35
NZ_CP011456.1	63034	63978	-1	36
NZ_CP011456.1	64076	66121	-1	37
NZ_CP011456.1	66693	67211	-1	38
NZ_CP011456.1	67574	67912	1	39
NZ_CP011456.1	67991	68893	-1	40
NZ_CP011456.1	69445	69978	1	41
NZ_CP011456.1	70775	71755	1	42
NZ_CP011456.1	71905	72495	-1	43
NZ_CP011456.1	72553	72876	-1	44
NZ_CP011456.1	73029	73511	-1	45
NZ_CP011456.1	73450	73671	-1	46
NZ_CP011456.1	74212	75186	-1	47
NZ_CP011456.1	75446	77317	-1	48
NZ_CP011456.1	77341	79503	-1	49
NZ_CP011456.1	79718	79897	-1	50
NZ_CP011456.1	80515	82473	-1	51
NZ_CP011456.1	82766	83197	-1	52
NZ_CP011456.1	83982	85661	1	53
NZ_CP011456.1	86119	88218	1	54
NZ_CP011456.1	88383	89063	1	55
NZ_CP011456.1	89136	90686	1	56
NZ_CP011456.1	91206	91469	1	57
NZ_CP011456.1	91618	92958	1	58
NZ_CP011456.1	93141	93530	1	59
NZ_CP011456.1	93527	93961	1	60
NZ_CP011456.1	94040	95530	1	61
NZ_CP011456.1	96270	97703	-1	62
NZ_CP011456.1	98170	98613	1	63
NZ_CP011456.1	99189	100589	-1	64
NZ_CP011456.1	100672	101442	1	65
NZ_CP011456.1	101495	101950	1	66
NZ_CP011456.1	102220	103488	-1	67
NZ_CP011456.1	103506	104312	-1	68
NZ_CP011456.1	104342	104716	-1	69
NZ_CP011456.1	104940	106091	1	70
NZ_CP011456.1	106143	106259	-1	71
NZ_CP011456.1	106610	107662	1	72
NZ_CP011456.1	108147	108611	1	73
NZ_CP011456.1	108659	110539	1	74
NZ_CP011456.1	110896	111804	-1	75
NZ_CP011456.1	111892	112326	-1	76
NZ_CP011456.1	112868	116992	-1	77
NZ_CP011456.1	117111	118130	-1	78
NZ_CP011456.1	118207	118743	-1	79
NZ_CP011456.1	119247	119396	-1	80
NZ_CP011456.1	120647	123370	1	81
NZ_CP011456.1	123379	124578	-1	82
NZ_CP011456.1	125041	126036	-1	83
NZ_CP011456.1	126257	127615	1	84
NZ_CP011456.1	127853	128932	-1	85
NZ_CP011456.1	129119	130357	-1	86
NZ_CP011456.1	131046	132380	1	87
NZ_CP011456.1	132364	133698	1	88
NZ_CP011456.1	133906	134253	-1	89
NZ_CP011456.1	134488	135543	-1	90
NZ_CP011456.1	135579	135983	-1	91
NZ_CP011456.1	136099	137592	1	92
NZ_CP011456.1	137833	140142	1	93
NZ_CP011456.1	140087	140533	1	94
NZ_CP011456.1	140746	140982	1	95
NZ_CP011456.1	141051	142634	-1	96
NZ_CP011456.1	143132	145201	-1	97
NZ_CP011456.1	145789	146193	1	98
NZ_CP011456.1	146197	146625	1	99
NZ_CP011456.1	146792	147886	1	100
NZ_CP011456.1	148086	149240	1	101
NZ_CP011456.1	149244	149420	-1	102
NZ_CP011456.1	149910	150245	-1	103
NZ_CP011456.1	150233	150649	-1	104
NZ_CP011456.1	150825	151010	1	105
NZ_CP011456.1	151077	151250	-1	106
NZ_CP011456.1	151406	152104	1	107
NZ_CP011456.1	152343	153362	1	108
NZ_CP011456.1	153465	154445	1	109
NZ_CP011456.1	154539	155282	1	110
NZ_CP011456.1	155370	156077	1	111
NZ_CP011456.1	156358	157011	-1	112
NZ_CP011456.1	157141	157389	1	113
NZ_CP011456.1	157517	158713	1	114
NZ_CP011456.1	159196	159468	-1	115
NZ_CP011456.1	159760	161142	-1	116
NZ_CP011456.1	161390	162064	-1	117
NZ_CP011456.1	162442	163536	1	118
NZ_CP011456.1	163589	164662	-1	119
NZ_CP011456.1	164753	165574	1	120
NZ_CP011456.1	165691	166557	1	121
NZ_CP011456.1	166690	166836	-1	122
NZ_CP011456.1	166932	167162	-1	123
NZ_CP011456.1	167159	167398	-1	124
NZ_CP011456.1	167676	168128	-1	125
NZ_CP011456.1	168128	168400	-1	126
NZ_CP011456.1	168619	170280	-1	127
NZ_CP011456.1	170302	172413	-1	128
NZ_CP011456.1	172666	172935	1	129
NZ_CP011456.1	172935	173378	1	130
NZ_CP011456.1	173509	173859	-1	131
NZ_CP011456.1	174001	175512	-1	132
NZ_CP011456.1	175603	175950	-1	133
NZ_CP011456.1	176317	178629	1	134
NZ_CP011456.1	178639	179622	1	135
NZ_CP011456.1	179641	182097	1	136
NZ_CP011456.1	182264	182683	1	137
NZ_CP011456.1	182686	183111	1	138
NZ_CP011456.1	183104	183436	1	139
NZ_CP011456.1	183450	184406	1	140
NZ_CP011456.1	184909	187437	-1	141
NZ_CP011456.1	187564	187737	1	142
NZ_CP011456.1	188287	188484	1	143
NZ_CP011456.1	188543	188797	-1	144
NZ_CP011456.1	189293	190609	1	145
NZ_CP011456.1	190809	191969	1	146
NZ_CP011456.1	192011	193186	1	147
NZ_CP011456.1	193161	193922	1	148
NZ_CP011456.1	194103	194801	1	149
NZ_CP011456.1	195164	197599	-1	150
NZ_CP011456.1	197847	198560	1	151
NZ_CP011456.1	198849	199568	1	152
NZ_CP011456.1	199563	199880	-1	153
NZ_CP011456.1	199942	201060	-1	154
NZ_CP011456.1	201665	202222	1	155
NZ_CP011456.1	202562	203518	1	156
NZ_CP011456.1	204273	205808	1	157
NZ_CP011456.1	206017	206586	1	158
NZ_CP011456.1	206611	207417	1	159
NZ_CP011456.1	208062	209348	1	160
NZ_CP011456.1	209516	210034	-1	161
NZ_CP011456.1	210497	210946	-1	162
NZ_CP011456.1	211144	213192	-1	163
NZ_CP011456.1	213413	214198	1	164
NZ_CP011456.1	214228	214848	-1	165
NZ_CP011456.1	215075	216250	1	166
NZ_CP011456.1	216413	217882	-1	167
NZ_CP011456.1	217884	220688	-1	168
NZ_CP011456.1	220975	221433	-1	169
NZ_CP011456.1	221654	221944	-1	170
NZ_CP011456.1	221937	222239	-1	171
NZ_CP011456.1	222539	222985	-1	172
NZ_CP011456.1	223423	224196	-1	173
NZ_CP011456.1	224746	225126	-1	174
NZ_CP011456.1	225173	226870	-1	175
NZ_CP011456.1	227115	227216	1	176
NZ_CP011456.1	227289	227711	1	177
NZ_CP011456.1	227719	227991	1	178
NZ_CP011456.1	228621	230219	1	179
NZ_CP011456.1	230671	230904	1	180
NZ_CP011456.1	230917	231681	1	181
NZ_CP011456.1	231723	232172	-1	182
NZ_CP011456.1	232347	233315	-1	183
NZ_CP011456.1	233533	235251	1	184
NZ_CP011456.1	235352	235651	-1	185
NZ_CP011456.1	236079	236879	1	186
NZ_CP011456.1	237006	237512	-1	187
NZ_CP011456.1	237659	238633	-1	188
NZ_CP011456.1	239277	242477	1	189
NZ_CP011456.1	242857	244107	-1	190
NZ_CP011456.1	244173	244877	-1	191
NZ_CP011456.1	245370	246113	1	192
NZ_CP011456.1	246580	246969	-1	193
NZ_CP011456.1	247204	248373	-1	194
NZ_CP011456.1	248460	249143	-1	195
NZ_CP011456.1	249488	251380	1	196
NZ_CP011456.1	251438	252295	1	197
NZ_CP011456.1	252439	252858	-1	198
NZ_CP011456.1	252851	253102	-1	199
NZ_CP011456.1	253299	253631	1	200
NZ_CP011456.1	253736	255418	-1	201
NZ_CP011456.1	255604	258474	1	202
NZ_CP011456.1	258657	259091	1	203
NZ_CP011456.1	259207	260331	1	204
NZ_CP011456.1	260503	260904	1	205
NZ_CP011456.1	260965	263418	-1	206
NZ_CP011456.1	263572	264165	-1	207
NZ_CP011456.1	264272	265120	1	208
NZ_CP011456.1	265272	265730	-1	209
NZ_CP011456.1	266104	268437	1	210
NZ_CP011456.1	268434	269600	-1	211
NZ_CP011456.1	269976	270512	-1	212
NZ_CP011456.1	270565	271200	-1	213
NZ_CP011456.1	271251	271472	1	214
NZ_CP011456.1	271663	272283	-1	215
NZ_CP011456.1	272385	274739	-1	216
NZ_CP011456.1	276158	276880	1	217
NZ_CP011456.1	277054	277659	-1	218
NZ_CP011456.1	278081	278236	1	219
NZ_CP011456.1	278307	279275	-1	220
NZ_CP011456.1	279620	280054	-1	221
NZ_CP011456.1	280235	281263	-1	222
NZ_CP011456.1	281530	281703	-1	223
NZ_CP011456.1	282027	282164	1	224
NZ_CP011456.1	282209	282976	-1	225
NZ_CP011456.1	283066	283881	-1	226
NZ_CP011456.1	283978	285189	-1	227
NZ_CP011456.1	285529	286731	-1	228
NZ_CP011456.1	287034	288053	-1	229
NZ_CP011456.1	288382	288573	1	230
NZ_CP011456.1	288900	290066	1	231
NZ_CP011456.1	290167	290742	-1	232
NZ_CP011456.1	290890	291159	1	233
NZ_CP011456.1	291129	291575	1	234
NZ_CP011456.1	291854	292141	-1	235
NZ_CP011456.1	292211	292450	-1	236
NZ_CP011456.1	292483	292614	-1	237
NZ_CP011456.1	292602	292775	-1	238
NZ_CP011456.1	292901	293194	-1	239
NZ_CP011456.1	293547	293666	1	240
NZ_CP011456.1	293909	294832	1	241
NZ_CP011456.1	294825	295484	1	242
NZ_CP011456.1	295495	296259	1	243
NZ_CP011456.1	296344	296832	1	244
NZ_CP011456.1	297296	299314	1	245
NZ_CP011456.1	299365	300807	-1	246
NZ_CP011456.1	300928	301875	-1	247
NZ_CP011456.1	301928	302089	-1	248
NZ_CP011456.1	302465	303334	1	249
NZ_CP011456.1	303562	304656	1	250
NZ_CP011456.1	305153	305878	-1	251
NZ_CP011456.1	306213	306830	1	252
NZ_CP011456.1	306836	308014	1	253
NZ_CP011456.1	308032	308250	-1	254
NZ_CP011456.1	308786	310930	1	255
NZ_CP011456.1	310939	311517	-1	256
NZ_CP011456.1	311647	312216	1	257
NZ_CP011456.1	312645	312785	-1	258
NZ_CP011456.1	313032	313784	1	259
NZ_CP011456.1	313835	315157	1	260
NZ_CP011456.1	315292	315960	1	261
NZ_CP011456.1	316177	317880	1	262
NZ_CP011456.1	318747	319784	1	263
NZ_CP011456.1	321806	322000	-1	264
NZ_CP011456.1	324671	324898	1	265
NZ_CP011456.1	325487	326146	-1	266
NZ_CP011456.1	326401	326649	-1	267
NZ_CP011456.1	327080	328351	1	268
NZ_CP011456.1	328399	329202	1	269
NZ_CP011456.1	329437	330198	1	270
NZ_CP011456.1	330199	331062	-1	271
NZ_CP011456.1	331348	331881	1	272
NZ_CP011456.1	331974	332729	1	273
NZ_CP011456.1	332740	333348	-1	274
NZ_CP011456.1	333750	334364	1	275
NZ_CP011456.1	335020	335802	1	276
NZ_CP011456.1	335951	336766	1	277
NZ_CP011456.1	337185	337655	-1	278
NZ_CP011456.1	337791	339074	1	279
NZ_CP011456.1	339139	339570	-1	280
NZ_CP011456.1	339567	340193	-1	281
NZ_CP011456.1	340983	341342	1	282
NZ_CP011456.1	341399	342985	1	283
NZ_CP011456.1	343134	343709	-1	284
NZ_CP011456.1	343922	345184	-1	285
NZ_CP011456.1	345574	346212	1	286
NZ_CP011456.1	346593	348371	-1	287
NZ_CP011456.1	348460	349596	1	288
NZ_CP011456.1	349597	350679	1	289
NZ_CP011456.1	350830	351711	1	290
NZ_CP011456.1	351761	353539	1	291
NZ_CP011456.1	353662	354090	1	292
