Contig	Start	End	Strand	Pos
NZ_MKZS01000001.1	3	158	-1	1
NZ_MKZS01000001.1	400	888	1	2
NZ_MKZS01000001.1	1294	2784	1	3
NZ_MKZS01000001.1	2916	3155	1	4
NZ_MKZS01000001.1	3411	4598	-1	5
NZ_MKZS01000001.1	4664	5032	1	6
NZ_MKZS01000001.1	5118	5540	1	7
NZ_MKZS01000001.1	5555	5974	1	8
NZ_MKZS01000001.1	6051	6818	-1	9
NZ_MKZS01000001.1	8151	9818	1	10
NZ_MKZS01000001.1	10166	11227	1	11
NZ_MKZS01000001.1	11494	13023	1	12
NZ_MKZS01000001.1	13099	14337	1	13
NZ_MKZS01000001.1	14416	15399	1	14
NZ_MKZS01000001.1	15460	17817	1	15
NZ_MKZS01000001.1	17969	18994	1	16
NZ_MKZS01000001.1	19035	20060	1	17
NZ_MKZS01000001.1	21490	22188	1	18
NZ_MKZS01000001.1	22320	22982	1	19
NZ_MKZS01000001.1	23983	24711	1	20
NZ_MKZS01000001.1	24911	26743	-1	21
NZ_MKZS01000001.1	27197	27304	1	22
NZ_MKZS01000001.1	27508	28329	1	23
NZ_MKZS01000001.1	28498	28698	-1	24
NZ_MKZS01000001.1	28914	29432	1	25
NZ_MKZS01000001.1	29521	31146	1	26
NZ_MKZS01000001.1	31626	32156	1	27
NZ_MKZS01000001.1	33509	34522	1	28
NZ_MKZS01000001.1	34902	35846	1	29
NZ_MKZS01000001.1	36226	37020	1	30
NZ_MKZS01000001.1	37440	38714	1	31
NZ_MKZS01000001.1	38823	41171	1	32
NZ_MKZS01000001.1	41294	41476	1	33
NZ_MKZS01000001.1	41776	42852	-1	34
NZ_MKZS01000001.1	43045	44007	-1	35
NZ_MKZS01000001.1	44713	46215	-1	36
NZ_MKZS01000001.1	46584	47891	-1	37
NZ_MKZS01000001.1	48226	48543	1	38
NZ_MKZS01000001.1	48540	48905	1	39
NZ_MKZS01000001.1	49423	49959	-1	40
NZ_MKZS01000001.1	50170	52140	1	41
NZ_MKZS01000001.1	52258	52956	-1	42
NZ_MKZS01000001.1	53291	54451	1	43
NZ_MKZS01000001.1	54854	55966	1	44
NZ_MKZS01000001.1	56335	57261	-1	45
NZ_MKZS01000001.1	58207	58755	-1	46
NZ_MKZS01000001.1	58742	59536	-1	47
NZ_MKZS01000001.1	59592	60188	-1	48
NZ_MKZS01000001.1	60470	61375	1	49
NZ_MKZS01000001.1	62026	62826	-1	50
NZ_MKZS01000001.1	63264	64358	-1	51
NZ_MKZS01000001.1	64368	64649	-1	52
NZ_MKZS01000001.1	64728	64892	1	53
NZ_MKZS01000001.1	65222	69235	1	54
NZ_MKZS01000001.1	69250	70206	-1	55
NZ_MKZS01000001.1	70417	70833	-1	56
NZ_MKZS01000001.1	70808	71056	-1	57
NZ_MKZS01000001.1	71282	71509	1	58
NZ_MKZS01000001.1	71504	72943	-1	59
NZ_MKZS01000001.1	73161	74228	1	60
NZ_MKZS01000001.1	74576	75637	1	61
NZ_MKZS01000001.1	76014	77060	1	62
NZ_MKZS01000001.1	78519	79358	1	63
NZ_MKZS01000001.1	79582	79800	-1	64
NZ_MKZS01000001.1	79927	80709	-1	65
NZ_MKZS01000001.1	80810	82228	-1	66
NZ_MKZS01000001.1	82748	83053	-1	67
NZ_MKZS01000001.1	83438	83737	-1	68
NZ_MKZS01000001.1	84400	84795	-1	69
NZ_MKZS01000001.1	85131	85622	-1	70
NZ_MKZS01000001.1	85567	85908	-1	71
NZ_MKZS01000001.1	86076	86207	-1	72
NZ_MKZS01000001.1	86358	87992	-1	73
NZ_MKZS01000001.1	88154	91366	-1	74
NZ_MKZS01000001.1	92570	94423	-1	75
NZ_MKZS01000001.1	94681	96342	-1	76
NZ_MKZS01000001.1	96845	97594	-1	77
NZ_MKZS01000001.1	98306	98545	1	78
NZ_MKZS01000001.1	98656	100725	-1	79
NZ_MKZS01000001.1	101028	102113	1	80
NZ_MKZS01000001.1	103099	103323	-1	81
NZ_MKZS01000001.1	103502	105547	1	82
NZ_MKZS01000001.1	105465	105635	-1	83
NZ_MKZS01000001.1	105814	107334	-1	84
NZ_MKZS01000001.1	107873	109156	1	85
NZ_MKZS01000001.1	109807	111033	1	86
NZ_MKZS01000001.1	111424	111942	1	87
NZ_MKZS01000001.1	111976	113262	1	88
NZ_MKZS01000001.1	113561	113752	-1	89
NZ_MKZS01000001.1	113804	113914	-1	90
NZ_MKZS01000001.1	113920	114678	-1	91
NZ_MKZS01000001.1	114929	115369	-1	92
NZ_MKZS01000001.1	115474	115761	-1	93
NZ_MKZS01000001.1	116030	116302	-1	94
NZ_MKZS01000001.1	116713	116985	-1	95
NZ_MKZS01000001.1	117275	117592	-1	96
NZ_MKZS01000001.1	117790	118107	-1	97
NZ_MKZS01000001.1	118305	118790	-1	98
NZ_MKZS01000001.1	118899	119333	-1	99
NZ_MKZS01000001.1	119506	121107	-1	100
NZ_MKZS01000001.1	121490	121699	1	101
NZ_MKZS01000001.1	121912	125139	-1	102
NZ_MKZS01000001.1	125582	125797	-1	103
NZ_MKZS01000001.1	126182	126712	-1	104
NZ_MKZS01000001.1	127546	128043	1	105
NZ_MKZS01000001.1	128331	128798	1	106
NZ_MKZS01000001.1	128798	129283	1	107
NZ_MKZS01000001.1	129367	130761	-1	108
NZ_MKZS01000001.1	131174	131539	-1	109
NZ_MKZS01000001.1	131750	132070	1	110
NZ_MKZS01000001.1	132171	132497	1	111
NZ_MKZS01000001.1	132603	134486	-1	112
NZ_MKZS01000001.1	134976	135893	1	113
NZ_MKZS01000001.1	136226	136780	-1	114
NZ_MKZS01000001.1	137095	137658	1	115
NZ_MKZS01000001.1	137655	138044	-1	116
NZ_MKZS01000001.1	138456	139319	1	117
NZ_MKZS01000001.1	139395	140945	1	118
NZ_MKZS01000001.1	141058	143685	1	119
NZ_MKZS01000001.1	144160	144573	1	120
NZ_MKZS01000001.1	145025	148378	-1	121
NZ_MKZS01000001.1	148409	148609	-1	122
NZ_MKZS01000001.1	148616	150049	-1	123
NZ_MKZS01000001.1	150366	153803	-1	124
NZ_MKZS01000001.1	153876	154022	-1	125
NZ_MKZS01000001.1	154544	155380	1	126
NZ_MKZS01000001.1	155590	156387	-1	127
NZ_MKZS01000001.1	157207	157632	1	128
NZ_MKZS01000001.1	157872	159209	-1	129
NZ_MKZS01000001.1	159876	161744	1	130
NZ_MKZS01000001.1	162220	163332	-1	131
NZ_MKZS01000001.1	163553	163801	-1	132
NZ_MKZS01000001.1	164161	164574	-1	133
NZ_MKZS01000001.1	164580	165029	-1	134
NZ_MKZS01000001.1	165244	166080	-1	135
NZ_MKZS01000001.1	166139	166489	-1	136
NZ_MKZS01000001.1	166593	167537	-1	137
NZ_MKZS01000001.1	167690	168082	-1	138
NZ_MKZS01000001.1	168269	168652	-1	139
NZ_MKZS01000001.1	168940	169140	-1	140
NZ_MKZS01000001.1	169490	170053	-1	141
NZ_MKZS01000001.1	170178	171518	-1	142
NZ_MKZS01000001.1	171563	172012	-1	143
NZ_MKZS01000001.1	172117	172638	-1	144
NZ_MKZS01000001.1	172761	173123	-1	145
NZ_MKZS01000001.1	173127	173666	-1	146
NZ_MKZS01000001.1	173929	174330	-1	147
NZ_MKZS01000001.1	174354	174899	-1	148
NZ_MKZS01000001.1	175056	175418	-1	149
NZ_MKZS01000001.1	175418	175786	-1	150
NZ_MKZS01000001.1	175939	176187	-1	151
NZ_MKZS01000001.1	176196	176480	-1	152
NZ_MKZS01000001.1	176484	176903	-1	153
NZ_MKZS01000001.1	176989	177714	-1	154
NZ_MKZS01000001.1	177791	178150	-1	155
NZ_MKZS01000001.1	178201	178476	-1	156
NZ_MKZS01000001.1	178588	179451	-1	157
NZ_MKZS01000001.1	179575	179877	-1	158
NZ_MKZS01000001.1	179870	180502	-1	159
NZ_MKZS01000001.1	180646	181302	-1	160
NZ_MKZS01000001.1	182305	184506	-1	161
NZ_MKZS01000001.1	184703	184924	1	162
NZ_MKZS01000001.1	185025	185666	-1	163
NZ_MKZS01000001.1	186516	187973	-1	164
NZ_MKZS01000001.1	188479	189348	1	165
NZ_MKZS01000001.1	189384	190514	-1	166
NZ_MKZS01000001.1	190787	191008	-1	167
NZ_MKZS01000001.1	191355	194147	1	168
NZ_MKZS01000001.1	194224	197130	-1	169
NZ_MKZS01000001.1	197137	197292	-1	170
NZ_MKZS01000001.1	197381	197713	-1	171
NZ_MKZS01000001.1	198356	198550	1	172
NZ_MKZS01000001.1	198772	199167	-1	173
NZ_MKZS01000001.1	199353	199697	1	174
NZ_MKZS01000001.1	199840	201033	1	175
NZ_MKZS01000001.1	201262	202836	-1	176
NZ_MKZS01000001.1	202998	205055	-1	177
NZ_MKZS01000001.1	205471	205686	-1	178
NZ_MKZS01000001.1	205811	206005	-1	179
NZ_MKZS01000001.1	206608	207222	1	180
NZ_MKZS01000001.1	207384	207992	1	181
NZ_MKZS01000001.1	208064	208297	1	182
NZ_MKZS01000001.1	208358	209230	-1	183
NZ_MKZS01000001.1	209718	210581	1	184
NZ_MKZS01000001.1	210906	211907	1	185
NZ_MKZS01000001.1	212128	212496	-1	186
NZ_MKZS01000001.1	212831	213070	1	187
NZ_MKZS01000001.1	213124	213267	1	188
NZ_MKZS01000001.1	213417	213797	-1	189
NZ_MKZS01000001.1	213813	214238	-1	190
NZ_MKZS01000001.1	214618	215457	-1	191
NZ_MKZS01000001.1	215679	216122	1	192
NZ_MKZS01000001.1	216504	217592	-1	193
NZ_MKZS01000001.1	217601	218452	-1	194
NZ_MKZS01000001.1	218443	219477	-1	195
NZ_MKZS01000001.1	219790	220239	-1	196
NZ_MKZS01000001.1	220854	222854	1	197
NZ_MKZS01000001.1	223468	228264	1	198
NZ_MKZS01000001.1	228450	229856	1	199
NZ_MKZS01000001.1	229916	230395	1	200
NZ_MKZS01000001.1	230356	230526	-1	201
NZ_MKZS01000001.1	231103	231237	-1	202
NZ_MKZS01000001.1	231562	234198	1	203
NZ_MKZS01000001.1	234321	235988	1	204
NZ_MKZS01000001.1	236052	236528	1	205
NZ_MKZS01000001.1	236813	239140	1	206
NZ_MKZS01000001.1	239626	240549	1	207
NZ_MKZS01000001.1	240557	242107	1	208
NZ_MKZS01000001.1	242121	242360	1	209
NZ_MKZS01000001.1	242335	242460	-1	210
NZ_MKZS01000001.1	242820	246188	1	211
NZ_MKZS01000001.1	246500	247990	1	212
NZ_MKZS01000001.1	248049	248171	-1	213
NZ_MKZS01000001.1	248539	248934	1	214
NZ_MKZS01000001.1	248931	250769	1	215
NZ_MKZS01000001.1	250685	250852	-1	216
NZ_MKZS01000001.1	251010	251282	-1	217
NZ_MKZS01000001.1	251497	253047	-1	218
NZ_MKZS01000001.1	253075	253890	-1	219
NZ_MKZS01000001.1	254137	254853	-1	220
NZ_MKZS01000001.1	255341	256714	-1	221
NZ_MKZS01000001.1	257105	258946	-1	222
NZ_MKZS01000001.1	259191	259745	1	223
NZ_MKZS01000001.1	259774	260862	1	224
NZ_MKZS01000001.1	261119	261775	1	225
NZ_MKZS01000001.1	261768	262451	1	226
NZ_MKZS01000001.1	262511	263605	-1	227
NZ_MKZS01000001.1	264142	264354	-1	228
NZ_MKZS01000001.1	264885	265154	1	229
NZ_MKZS01000001.1	265212	266063	1	230
NZ_MKZS01000001.1	266041	267051	1	231
NZ_MKZS01000001.1	267259	268476	1	232
NZ_MKZS01000001.1	268600	270105	-1	233
NZ_MKZS01000001.1	271060	272289	1	234
NZ_MKZS01000001.1	272852	274060	1	235
NZ_MKZS01000001.1	274164	274430	1	236
NZ_MKZS01000001.1	274526	274750	-1	237
NZ_MKZS01000001.1	274837	275919	-1	238
NZ_MKZS01000001.1	276125	278338	1	239
NZ_MKZS01000001.1	278417	279052	-1	240
NZ_MKZS01000001.1	279361	280614	-1	241
NZ_MKZS01000001.1	280654	281061	1	242
NZ_MKZS01000001.1	281077	281355	-1	243
NZ_MKZS01000001.1	281679	282821	1	244
NZ_MKZS01000001.1	283238	284296	1	245
NZ_MKZS01000001.1	284693	284929	1	246
NZ_MKZS01000001.1	285038	286129	1	247
NZ_MKZS01000001.1	286670	287551	1	248
NZ_MKZS01000001.1	287589	289433	1	249
NZ_MKZS01000001.1	289470	290183	-1	250
NZ_MKZS01000001.1	290299	290715	-1	251
NZ_MKZS01000001.1	291561	292418	-1	252
NZ_MKZS01000001.1	293297	294067	1	253
NZ_MKZS01000001.1	294077	294445	-1	254
NZ_MKZS01000001.1	294455	294727	-1	255
NZ_MKZS01000001.1	295018	297096	-1	256
NZ_MKZS01000001.1	297687	298106	-1	257
NZ_MKZS01000001.1	298330	299568	1	258
NZ_MKZS01000001.1	299851	300498	1	259
NZ_MKZS01000001.1	300870	301067	1	260
NZ_MKZS01000001.1	301764	302645	1	261
NZ_MKZS01000001.1	302737	304851	1	262
NZ_MKZS01000001.1	305169	307880	1	263
NZ_MKZS01000001.1	307985	309577	-1	264
NZ_MKZS01000001.1	309819	310862	-1	265
NZ_MKZS01000001.1	310862	311482	-1	266
NZ_MKZS01000001.1	311796	312557	-1	267
NZ_MKZS01000001.1	312709	315294	-1	268
NZ_MKZS01000001.1	315765	316886	1	269
NZ_MKZS01000001.1	317220	317714	1	270
NZ_MKZS01000001.1	317845	318051	1	271
NZ_MKZS01000001.1	318210	319274	-1	272
NZ_MKZS01000001.1	319748	320305	-1	273
NZ_MKZS01000001.1	320957	322324	1	274
NZ_MKZS01000001.1	322421	322915	1	275
NZ_MKZS01000001.1	322924	324279	-1	276
NZ_MKZS01000001.1	324608	325222	1	277
NZ_MKZS01000001.1	325247	326545	-1	278
NZ_MKZS01000001.1	326913	327104	-1	279
NZ_MKZS01000001.1	327285	327539	-1	280
NZ_MKZS01000001.1	328066	328512	-1	281
NZ_MKZS01000001.1	328732	329238	-1	282
NZ_MKZS01000001.1	329314	329508	-1	283
NZ_MKZS01000001.1	329462	330406	-1	284
NZ_MKZS01000001.1	330709	331218	-1	285
NZ_MKZS01000001.1	331254	331646	-1	286
NZ_MKZS01000001.1	331782	332159	1	287
NZ_MKZS01000001.1	332306	335353	-1	288
NZ_MKZS01000001.1	335587	336168	-1	289
NZ_MKZS01000001.1	336304	337158	-1	290
NZ_MKZS01000001.1	337489	339018	-1	291
NZ_MKZS01000001.1	339339	339875	1	292
NZ_MKZS01000001.1	339860	340504	1	293
NZ_MKZS01000001.1	340554	341837	-1	294
NZ_MKZS01000001.1	341856	342134	-1	295
NZ_MKZS01000001.1	342341	343330	-1	296
NZ_MKZS01000001.1	343611	344387	-1	297
NZ_MKZS01000001.1	344508	344660	1	298
NZ_MKZS01000001.1	344935	345765	-1	299
NZ_MKZS01000001.1	345951	346367	1	300
NZ_MKZS01000001.1	346763	348205	1	301
NZ_MKZS01000001.1	348223	348465	1	302
NZ_MKZS01000001.1	348673	349197	1	303
NZ_MKZS01000001.1	349293	349631	-1	304
NZ_MKZS01000001.1	350041	350424	1	305
NZ_MKZS01000001.1	350750	354097	1	306
NZ_MKZS01000001.1	354120	354587	1	307
NZ_MKZS01000001.1	355296	355964	-1	308
NZ_MKZS01000001.1	356029	356295	-1	309
NZ_MKZS01000001.1	356523	357791	-1	310
NZ_MKZS01000001.1	357998	359101	-1	311
NZ_MKZS01000001.1	359691	359900	1	312
NZ_MKZS01000001.1	359982	360671	1	313
NZ_MKZS01000001.1	360887	361957	1	314
NZ_MKZS01000001.1	362005	363318	1	315
NZ_MKZS01000001.1	363432	364118	1	316
NZ_MKZS01000001.1	364238	365356	1	317
NZ_MKZS01000001.1	365686	365871	1	318
NZ_MKZS01000001.1	365879	366982	1	319
NZ_MKZS01000001.1	366983	367438	1	320
NZ_MKZS01000001.1	367455	368396	1	321
NZ_MKZS01000001.1	368615	370384	1	322
NZ_MKZS01000001.1	370381	370605	1	323
NZ_MKZS01000001.1	371684	374209	1	324
NZ_MKZS01000001.1	374291	374878	-1	325
NZ_MKZS01000001.1	374964	377078	1	326
NZ_MKZS01000001.1	377327	378466	1	327
NZ_MKZS01000001.1	378489	379529	-1	328
NZ_MKZS01000001.1	379713	379976	1	329
NZ_MKZS01000001.1	380192	381430	-1	330
NZ_MKZS01000001.1	381646	381984	1	331
NZ_MKZS01000001.1	382250	383644	-1	332
NZ_MKZS01000001.1	383644	384339	-1	333
NZ_MKZS01000001.1	384911	386572	1	334
NZ_MKZS01000001.1	386599	389769	1	335
NZ_MKZS01000001.1	389971	390444	1	336
NZ_MKZS01000001.1	390476	391348	1	337
NZ_MKZS01000001.1	391512	392177	1	338
NZ_MKZS01000001.1	392437	393132	-1	339
NZ_MKZS01000001.1	393498	394646	-1	340
NZ_MKZS01000001.1	394815	396137	-1	341
NZ_MKZS01000001.1	396285	396812	-1	342
NZ_MKZS01000001.1	397258	397998	1	343
NZ_MKZS01000001.1	398017	398832	1	344
NZ_MKZS01000001.1	399231	400649	1	345
NZ_MKZS01000001.1	400907	401125	-1	346
NZ_MKZS01000001.1	401635	401790	-1	347
NZ_MKZS01000001.1	402227	403375	1	348
NZ_MKZS01000001.1	403749	403910	-1	349
NZ_MKZS01000001.1	404511	404864	1	350
NZ_MKZS01000001.1	405318	407099	1	351
NZ_MKZS01000001.1	407423	407566	-1	352
NZ_MKZS01000001.1	407653	407844	1	353
NZ_MKZS01000001.1	408167	408469	1	354
NZ_MKZS01000001.1	408662	408868	1	355
NZ_MKZS01000001.1	409626	409745	-1	356
NZ_MKZS01000001.1	409969	410397	1	357
NZ_MKZS01000001.1	410357	410641	1	358
NZ_MKZS01000001.1	410664	411737	1	359
NZ_MKZS01000001.1	411809	412786	1	360
NZ_MKZS01000001.1	412904	413872	-1	361
NZ_MKZS01000001.1	414659	417259	1	362
