Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
Cas5_3_CAS-I-B	NZ_AAVU01000016.1_106	208	174	3.499999999999999e-77	256.6	140119	140742	NZ_AAVU01000016.1	106	0.8173076923076923	1.0	-1
Csx3_3_CAS-I-III	NZ_AAVU01000025.1_42	300	79	5.1e-35	117.6	54952	55851	NZ_AAVU01000025.1	42	0.24666666666666667	0.9493670886075949	1
Csx3_3_CAS-I-III	NZ_AAVU01000018.1_93	102	79	1.8000000000000001e-06	26.2	120426	120731	NZ_AAVU01000018.1	93	0.5686274509803921	0.7215189873417721	1
Csx1_20_CAS-III	NZ_AAVU01000014.1_29	438	379	0.00011	19.5	30489	31802	NZ_AAVU01000014.1	29	0.17579908675799086	0.18469656992084432	-1
Csx1_20_CAS-III	NZ_AAVU01000036.1_56	256	379	0.0068	13.6	70097	70864	NZ_AAVU01000036.1	56	0.2890625	0.20316622691292877	1
Csx1_14_CAS-III	NZ_AAVU01000033.1_65	522	533	4.799999999999997e-193	641.1	48764	50329	NZ_AAVU01000033.1	65	0.9961685823754789	0.99812382739212	1
Csx1_14_CAS-III	NZ_AAVU01000020.1_23	501	533	2.8e-113	377.9	25528	27030	NZ_AAVU01000020.1	23	0.9760479041916168	0.9943714821763602	1
Csx1_14_CAS-III	NZ_AAVU01000001.1_63	144	533	0.0004	17.7	74922	75353	NZ_AAVU01000001.1	63	0.3958333333333333	0.10694183864915573	-1
Cas4_0_CAS-I-II-III-IV-V-VI	NZ_AAVU01000040.1_39	209	179	4.399999999999999e-47	159.0	44045	44671	NZ_AAVU01000040.1	39	0.84688995215311	1.0	-1
Cas4_0_CAS-I-II-III-IV-V-VI	NZ_AAVU01000033.1_33	266	179	9.000000000000001e-17	60.2	23791	24588	NZ_AAVU01000033.1	33	0.5939849624060151	0.8715083798882681	-1
Cas4_0_CAS-I-II-III-IV-V-VI	NZ_AAVU01000009.1_87	195	179	6.3e-11	41.2	96387	96971	NZ_AAVU01000009.1	87	0.5641025641025641	0.6033519553072626	1
Cas4_0_CAS-I-II-III-IV-V-VI	NZ_AAVU01000036.1_10	215	179	3.7e-08	32.2	9485	10129	NZ_AAVU01000036.1	10	0.5255813953488372	0.6312849162011173	-1
Cas4_0_CAS-I-II-III-IV-V-VI	NZ_AAVU01000029.1_9	227	179	4.2e-07	28.7	8669	9349	NZ_AAVU01000029.1	9	0.3876651982378855	0.4692737430167598	1
Cas4_0_CAS-I-II-III-IV-V-VI	NZ_AAVU01000057.1_16	270	179	4.8e-07	28.5	19199	20008	NZ_AAVU01000057.1	16	0.6259259259259259	0.8547486033519553	-1
Cas4_0_CAS-I-II-III-IV-V-VI	NZ_AAVU01000020.1_67	523	179	0.013000000000000001	14.1	68182	69750	NZ_AAVU01000020.1	67	0.248565965583174	0.7094972067039106	1
gRAMP_0_CAS-III-E	NZ_AAVU01000014.1_22	776	1610	1.2e-22	77.8	21419	23746	NZ_AAVU01000014.1	22	0.5270618556701031	0.21801242236024845	-1
gRAMP_0_CAS-III-E	NZ_AAVU01000025.1_51	357	1610	1.7e-22	77.3	64267	65337	NZ_AAVU01000025.1	51	0.8067226890756303	0.19316770186335402	1
gRAMP_0_CAS-III-E	NZ_AAVU01000014.1_25	508	1610	3.0999999999999996e-11	40.0	24929	26452	NZ_AAVU01000014.1	25	0.9015748031496063	0.28633540372670807	-1
gRAMP_0_CAS-III-E	NZ_AAVU01000025.1_48	305	1610	5.5e-11	39.1	61909	62823	NZ_AAVU01000025.1	48	0.6262295081967213	0.11925465838509317	1
